Id,PostTypeId,CreationDate,Score,OwnerUserId,ParentId,tags
"13239422","2","2012-11-05 19:59:32","8","297641","13239413","<jquery><knockout.js>"
"13239704","2","2012-11-05 20:18:16","16","297641","13239686","<jquery>"
"13255969","2","2012-11-06 17:10:42","1","297641","13255945","<javascript><ajax><jquery>"
"13256602","2","2012-11-06 17:55:06","0","297641","13256476","<jquery>"
"13256896","2","2012-11-06 18:16:20","3","297641","13256881","<javascript><jquery>"
"13258831","2","2012-11-06 20:26:05","0","297641","13258784","<javascript><jquery>"
"13260037","2","2012-11-06 21:53:34","3","297641","13259872","<javascript><jquery>"
"13260625","2","2012-11-06 22:44:38","0","297641","13260579","<jquery>"
"13260690","2","2012-11-06 22:49:33","7","297641","13260604","<jquery><css>"
"13260941","2","2012-11-06 23:12:50","2","297641","13260879","<javascript><jquery><ajax>"
"13274084","2","2012-11-07 16:35:42","9","297641","13274071","<javascript><jquery>"
"13276322","2","2012-11-07 18:57:47","13","297641","13276291","<jquery>"
"13278701","2","2012-11-07 21:38:49","4","297641","13278643","<javascript><jquery>"
"13295607","2","2012-11-08 18:42:02","5","297641","13295456","<jquery>"
"13296156","2","2012-11-08 19:19:45","0","297641","13296143","<jquery>"
"13296210","2","2012-11-08 19:22:34","4","297641","13296158","<javascript><jquery><clone>"
"13297056","2","2012-11-08 20:15:21","1","297641","13296997","<javascript><jquery><html>"
"13298444","2","2012-11-08 21:52:02","1","297641","13298393","<javascript><jquery>"
"13310985","2","2012-11-09 15:32:05","2","297641","13310938","<javascript><if-statement>"
"13312605","2","2012-11-09 17:03:11","3","297641","13312457","<javascript><jquery>"
"13313145","2","2012-11-09 17:38:52","0","297641","13313023","<jquery><checkbox><limit>"
"13346691","2","2012-11-12 15:38:26","4","297641","13346678","<jquery>"
"13349675","2","2012-11-12 18:52:31","3","297641","13349635","<jquery><html><css-selectors>"
"13350020","2","2012-11-12 19:16:54","5","297641","13350007","<jquery><arrays>"
"13350774","2","2012-11-12 20:09:37","1","297641","13350755","<jquery><struts2>"
"13351223","2","2012-11-12 20:40:01","5","297641","13351213","<javascript><jquery>"
"13351849","2","2012-11-12 21:29:06","2","297641","13351820","<javascript><jquery><delegates><html-table>"
"13352819","2","2012-11-12 22:43:55","8","297641","13352813","<javascript><jquery>"
"13367603","2","2012-11-13 19:43:51","5","297641","13367549","<javascript><jquery><html>"
"13373121","2","2012-11-14 04:36:35","2","297641","13373064","<jquery><src><attr>"
"13464037","2","2012-11-19 23:09:54","4","297641","13390567","<jquery><jquery-ui><tags>"
"13405243","2","2012-11-15 20:03:47","5","297641","13405234","<jquery><dialog>"
"13422497","2","2012-11-16 18:41:45","2","297641","13422463","<javascript><jquery>"
"13423024","2","2012-11-16 19:20:49","0","297641","13422975","<javascript><jquery><class><select>"
"13423922","2","2012-11-16 20:26:56","0","297641","13423880","<jquery><select><internet-explorer-7>"
"13424230","2","2012-11-16 20:51:30","1","297641","13424145","<javascript><jquery>"
"13424348","2","2012-11-16 21:01:21","1","297641","13424261","<jquery><html>"
"13500183","2","2012-11-21 18:58:18","4","297641","13458809","<jquery><json><sum>"
"13460208","2","2012-11-19 18:51:44","2","297641","13460163","<jquery><html>"
"13462281","2","2012-11-19 21:09:26","2","297641","13462268","<jquery>"
"13463117","2","2012-11-19 22:06:13","4","297641","13463083","<javascript><jquery><css>"
"13497394","2","2012-11-21 16:12:20","1","297641","13497209","<javascript><jquery><method-chaining>"
"13500404","2","2012-11-21 19:11:56","3","297641","13500204","<jquery>"
"13567806","2","2012-11-26 15:21:47","4","297641","13567769","<jquery>"
"13568751","2","2012-11-26 16:16:39","4","297641","13568687","<javascript><jquery><html>"
"13570980","2","2012-11-26 18:33:05","2","297641","13570950","<jquery><css>"
"13571393","2","2012-11-26 19:05:54","6","297641","13571365","<javascript><jquery>"
"13571657","2","2012-11-26 19:25:00","1","297641","13571583","<jquery><foreach><append>"
"13572488","2","2012-11-26 20:19:40","7","297641","13572412","<javascript><jquery><cross-browser>"
"13572929","2","2012-11-26 20:49:38","2","297641","13572905","<javascript><jquery>"
"13588016","2","2012-11-27 15:54:53","2","297641","13587991","<javascript><jquery>"
"13590402","2","2012-11-27 18:09:30","0","297641","13590363","<javascript><jquery>"
"13653727","2","2012-11-30 21:53:22","18","297641","13599659","<javascript><jquery><html><css>"
"13611715","2","2012-11-28 18:12:21","2","297641","13611381","<javascript><parsing>"
"13614184","2","2012-11-28 20:53:49","3","297641","13614154","<jquery>"
"13614561","2","2012-11-28 21:15:19","1","297641","13614418","<javascript><jquery><anchor>"
"13614759","2","2012-11-28 21:28:28","2","297641","13614684","<jquery>"
"13629560","2","2012-11-29 15:53:32","1","297641","13629519","<jquery>"
"13630361","2","2012-11-29 16:34:01","2","297641","13629967","<jquery><css>"
"13633155","2","2012-11-29 19:24:57","0","297641","13633028","<jquery><keypress><keydown><preventdefault>"
"13633822","2","2012-11-29 20:06:36","1","297641","13633143","<jquery><event-handling><event-listener>"
"13633267","2","2012-11-29 19:31:46","3","297641","13633227","<jquery>"
"13650737","2","2012-11-30 18:08:45","4","297641","13650656","<javascript><jquery>"
"13651156","2","2012-11-30 18:41:37","3","297641","13651086","<jquery>"
"13690038","2","2012-12-03 19:12:32","3","297641","13689984","<javascript><jquery><variables><return>"
"13691039","2","2012-12-03 20:23:04","4","297641","13690989","<javascript><jquery><internet-explorer-9>"
"13711633","2","2012-12-04 20:48:46","1","297641","13711609","<jquery><html><css>"
"13726159","2","2012-12-05 15:06:18","2","297641","13726126","<jquery>"
"13726421","2","2012-12-05 15:19:07","5","297641","13726404","<jquery>"
"13726530","2","2012-12-05 15:23:16","1","297641","13726472","<php><ajax><jquery>"
"13730290","2","2012-12-05 18:48:45","2","297641","13730185","<jquery><navigation><sliding>"
"13732615","2","2012-12-05 21:17:47","6","297641","13732596","<javascript><jquery><html><css><web>"
"13732840","2","2012-12-05 21:31:49","9","297641","13732815","<javascript><jquery>"
"13747397","2","2012-12-06 15:52:39","5","297641","13747366","<jquery>"
"13749579","2","2012-12-06 17:55:01","1","297641","13749549","<javascript><jquery><this>"
"13752260","2","2012-12-06 20:47:53","1","297641","13752251","<jquery>"
"13753554","2","2012-12-06 22:11:26","1","297641","13753439","<javascript><jquery><string>"
"13753933","2","2012-12-06 22:41:04","5","297641","13753904","<javascript><jquery>"
"13809907","2","2012-12-10 21:53:44","2","297641","13809828","<javascript><jquery><animation><text>"
"13825498","2","2012-12-11 17:36:21","1","297641","13825425","<javascript><jquery><keyboard>"
"13850173","2","2012-12-12 23:00:04","4","297641","13850170","<javascript><json><internet-explorer-8>"
"13870051","2","2012-12-13 23:01:12","2","297641","13869992","<jquery>"
"13920011","2","2012-12-17 18:35:28","3","297641","13919911","<javascript><jquery>"
"14046755","2","2012-12-26 21:58:04","1","297641","14046709","<javascript><jquery>"
"14144935","2","2013-01-03 18:29:58","0","297641","14144913","<javascript><jquery><css>"
"14146120","2","2013-01-03 19:50:53","6","297641","14146072","<jquery><asp.net><html>"
"14146460","2","2013-01-03 20:12:03","2","297641","14146421","<jquery>"
"14146859","2","2013-01-03 20:37:25","6","297641","14146834","<jquery>"
"14246552","2","2013-01-09 21:10:27","2","297641","14246524","<javascript><jquery>"
"14281530","2","2013-01-11 15:39:53","3","297641","14281500","<jquery>"
"14324510","2","2013-01-14 18:40:55","2","297641","14324490","<jquery>"
"14325632","2","2013-01-14 19:54:58","2","297641","14325608","<jquery>"
"14326384","2","2013-01-14 20:49:00","2","297641","14326322","<jquery><ajax><load>"
"14327020","2","2013-01-14 21:28:36","4","297641","14326833","<jquery><events>"
"14327287","2","2013-01-14 21:44:03","31","297641","14327250","<javascript><jquery><html>"
"14327457","2","2013-01-14 21:55:16","9","297641","14327427","<jquery>"
"14342852","2","2013-01-15 17:02:19","1","297641","14342811","<jquery>"
"14343582","2","2013-01-15 17:42:34","3","297641","14343557","<javascript><jquery><css>"
"14344535","2","2013-01-15 18:37:16","1","297641","14344424","<javascript><jquery><jquery-ui>"
"14348227","2","2013-01-15 22:36:30","2","297641","14348190","<jquery><html>"
"14361795","2","2013-01-16 15:23:41","1","297641","14361749","<jquery>"
"14365018","2","2013-01-16 18:17:03","1","297641","14364959","<javascript><jquery><html>"
"14368803","2","2013-01-16 22:09:59","5","297641","14368783","<jquery>"
"14387640","2","2013-01-17 20:34:39","4","297641","14387628","<jquery><variables><alert>"
"14388659","2","2013-01-17 21:43:19","3","297641","14388636","<jquery><function><loops>"
"14388759","2","2013-01-17 21:49:38","4","297641","14388728","<javascript><jquery>"
"14407996","2","2013-01-18 21:32:48","7","297641","14407969","<jquery><arrays>"
"14512666","2","2013-01-24 23:21:22","3","297641","14449721","<jquery><html><contenteditable><caret>"
"14484307","2","2013-01-23 16:20:26","0","297641","14484222","<jquery><css3><dynamic>"
"14484785","2","2013-01-23 16:41:25","7","297641","14484675","<jquery><select><input>"
"14490038","2","2013-01-23 21:48:38","8","297641","14490017","<javascript><jquery><web><user-experience><contact-form>"
"14490763","2","2013-01-23 22:43:41","2","297641","14490745","<javascript><jquery>"
"14490865","2","2013-01-23 22:49:17","2","297641","14490773","<jquery><dom><children>"
"14510289","2","2013-01-24 20:39:02","17","297641","14510261","<jquery><this><contains>"
"14511296","2","2013-01-24 21:39:43","2","297641","14511236","<jquery><html>"
"14511744","2","2013-01-24 22:11:34","1","297641","14511711","<javascript><jquery>"
"14512692","2","2013-01-24 23:23:37","0","297641","14512639","<javascript><jquery><css3>"
"14531459","2","2013-01-25 22:37:52","7","297641","14531433","<javascript><jquery>"
"14587592","2","2013-01-29 16:33:40","4","297641","14542678","<jquery><jquery-ui><overlay>"
"14587433","2","2013-01-29 16:25:33","6","297641","14587421","<php><jquery>"
"14590958","2","2013-01-29 19:46:05","3","297641","14590929","<jquery><onclick>"
"14611786","2","2013-01-30 19:07:49","1","297641","14611769","<jquery><jquery-ui><selector>"
"14613720","2","2013-01-30 21:03:06","1","297641","14613648","<javascript><jquery><arrays><string><delimiter>"
"14633518","2","2013-01-31 19:22:36","2","297641","14633431","<javascript><jquery>"
"14633779","2","2013-01-31 19:37:58","1","297641","14633690","<javascript><jquery>"
"14650300","2","2013-02-01 16:05:51","1","297641","14650277","<jquery><arrays><function>"
"14654631","2","2013-02-01 20:41:14","5","297641","14654623","<javascript><jquery><html>"
"14710737","2","2013-02-05 15:14:44","3","297641","14710714","<jquery><html-lists><css-selectors>"
"14733977","2","2013-02-06 16:28:35","5","297641","14733962","<jquery>"
"14737170","2","2013-02-06 19:27:42","2","297641","14737106","<javascript><jquery><arrays>"
"14737548","2","2013-02-06 19:51:47","0","297641","14737506","<jquery><html><css>"
"14758322","2","2013-02-07 18:27:21","6","297641","14758304","<javascript><jquery><attributes>"
"14759491","2","2013-02-07 19:34:57","9","297641","14759468","<javascript><jquery>"
"14759661","2","2013-02-07 19:45:05","1","297641","14759602","<jquery>"
"14821077","2","2013-02-11 21:21:28","4","297641","14821026","<jquery><html>"
"14821216","2","2013-02-11 21:31:01","2","297641","14821167","<jquery>"
"14821460","2","2013-02-11 21:47:40","2","297641","14821435","<jquery>"
"14821835","2","2013-02-11 22:09:09","1","297641","14821641","<jquery><html-table>"
"14841004","2","2013-02-12 20:15:42","5","297641","14840894","<javascript><jquery><radio-button><checked>"
"14857959","2","2013-02-13 16:17:11","1","297641","14857944","<jquery>"
"14862560","2","2013-02-13 20:33:36","6","297641","14862494","<javascript><jquery><html>"
"14863774","2","2013-02-13 21:46:35","19","297641","14863751","<jquery><css><jquery-selectors>"
"14882739","2","2013-02-14 19:41:36","3","297641","14882698","<jquery><html><click><focus><html-select>"
"14884385","2","2013-02-14 21:29:27","2","297641","14884309","<jquery>"
"14897395","2","2013-02-15 15:00:09","2","297641","14897380","<jquery><click><image><title>"
"43314100","2","2017-04-10 02:19:38","2","135978","43313997","<python><python-3.x><loops><data-structures>"
"43484423","2","2017-04-19 00:48:13","3","135978","43484360","<node.js><typescript><typescript2.0>"
"43599958","2","2017-04-25 01:09:58","7","135978","43599771","<scala><asynchronous><akka><concurrent.futures><lagom>"
"43627526","2","2017-04-26 07:21:37","2","135978","43627399","<javascript><reactjs><redux><redux-saga>"
"43665612","2","2017-04-27 18:39:05","2","135978","43654757","<typescript>"
"43729747","2","2017-05-02 03:42:24","4","135978","43729063","<node.js><try-catch><sequelize.js>"
"44793899","2","2017-06-28 04:52:11","3","135978","44765482","<python><constructor><initialization><initializer><idiomatic>"
"46038186","2","2017-09-04 13:29:53","2","135978","46036021","<reactjs><react-native><redux><redux-saga>"
"46044773","2","2017-09-04 22:40:03","0","135978","46043564","<javascript><function><parameters>"
"46087635","2","2017-09-07 04:08:56","1","135978","46059065","<scala><akka><akka-http>"
"46064646","2","2017-09-05 23:27:38","2","135978","46064537","<java><scala>"
"46287052","2","2017-09-18 19:45:11","0","135978","46286882","<javascript><html><html5><uri><uri-fragment>"
"46521984","2","2017-10-02 08:28:25","2","135978","46521430","<reactjs>"
"47492612","2","2017-11-26 03:02:42","1","135978","47492422","<javascript><html><dom><mithril.js>"
"47743925","2","2017-12-10 22:00:29","0","135978","47743804","<javascript><reactjs>"
"48257725","2","2018-01-15 06:06:35","1","135978","48253785","<javascript><typescript><jsdoc><jsdoc3><typedoc>"
"49098446","2","2018-03-04 17:51:19","3","135978","49098412","<javascript><typescript>"
"49624248","2","2018-04-03 07:11:45","6","135978","49619173","<css><webpack><mini-css-extract-plugin>"
"49703525","2","2018-04-07 03:24:59","0","135978","49703414","<javascript><typescript><global-variables>"
"49809706","2","2018-04-13 05:11:48","5","135978","49809657","<python><list>"
"50307284","2","2018-05-12 14:26:25","1","135978","50307183","<reactjs><refs>"
"51854575","2","2018-08-15 07:30:17","0","135978","51854109","<python><post><flask><delete-row><http-status-code-400>"
"14919898","2","2013-02-17 09:56:46","14","295783","805107","<javascript><string><multiline><heredoc>"
"2820408","2","2010-05-12 15:42:48","3","410636","927820","<sql-server-2005><oracle><linked-server>"
"2296062","2","2010-02-19 11:57:49","0","410636","2017552","<c#><.net><silverlight>"
"2295301","2","2010-02-19 09:48:36","14","410636","2265733","<c#><timeout><connection-string>"
"2296818","2","2010-02-19 14:05:54","0","410636","2294083","<c#><image><silverlight-2.0>"
"2297886","2","2010-02-19 16:30:46","0","410636","2297865","<c#><.net><database><provider><monetdb>"
"2310616","2","2010-02-22 11:45:48","1","410636","2308821","<c#><wpf><silverlight><data-binding>"
"2310003","2","2010-02-22 09:45:33","2","410636","2309936","<sql><mysql>"
"2333238","2","2010-02-25 10:25:33","0","410636","2332972","<asp.net><iis><sql-server-express>"
"2333015","2","2010-02-25 09:45:32","0","410636","2332973","<silverlight><silverlight-3.0>"
"2333699","2","2010-02-25 11:51:28","0","410636","2333488","<c#><ado.net-entity-data-model><insert-update>"
"2354706","2","2010-03-01 09:01:46","-1","410636","2354002","<c#><multithreading><user-interface><controls>"
"2355418","2","2010-03-01 11:27:20","0","410636","2355399","<database><sql-server-2008>"
"2356079","2","2010-03-01 13:31:12","1","410636","2356056","<sql><oracle><oracle10g>"
"2357377","2","2010-03-01 16:41:05","0","410636","2357354","<c#><asp.net-3.5>"
"2357441","2","2010-03-01 16:52:57","2","410636","2357408","<c#><.net><asp.net><smtp>"
"2358772","2","2010-03-01 20:17:28","13","410636","2358413","<c#><wpf><visual-studio><visual-studio-2008>"
"2361856","2","2010-03-02 08:56:15","0","410636","2361766","<c#><multithreading><timer>"
"2362766","2","2010-03-02 11:33:01","0","410636","2362170","<c#><.net><wpf>"
"2362273","2","2010-03-02 10:03:50","0","410636","2362202","<c#><winforms><datagridview>"
"2362750","2","2010-03-02 11:29:51","0","410636","2362696","<c#><sql><sql-server-2005><sql-update>"
"2363861","2","2010-03-02 14:40:30","0","410636","2363827","<sql-server><sql-server-2008>"
"2363955","2","2010-03-02 14:51:21","3","410636","2363906","<sql><sql-server><sql-server-2005><cascading-deletes>"
"2364079","2","2010-03-02 15:07:13","1","410636","2364033","<c#><multithreading>"
"2364116","2","2010-03-02 15:11:35","1","410636","2364098","<sql><sql-server><tsql><sql-server-2000>"
"2364317","2","2010-03-02 15:34:44","2","410636","2364266","<entity-framework><poco><entity-framework-4>"
"2365108","2","2010-03-02 17:11:58","3","410636","2365094","<visual-studio><visual-studio-2008><visual-studio-2008-db>"
"2370940","2","2010-03-03 12:00:30","0","410636","2370930","<vba>"
"2423573","2","2010-03-11 08:50:55","2","410636","2371094","<sharding>"
"2373432","2","2010-03-03 17:21:28","-1","410636","2372425","<iphone><objective-c><iphone-sdk-3.0>"
"2377281","2","2010-03-04 06:26:04","0","410636","2377279","<c#><email><google-data-api>"
"2377345","2","2010-03-04 06:43:27","0","410636","2377279","<c#><email><google-data-api>"
"2446789","2","2010-03-15 11:44:14","0","410636","2377832","<iphone><nslog><iphone-sdk-3.1.3>"
"2400661","2","2010-03-08 10:37:35","0","410636","2400336","<sql-server-2005>"
"2407305","2","2010-03-09 07:31:57","1","288773","2407142","<html><css>"
"2409320","2","2010-03-09 13:32:10","0","288773","2409130","<php><ajax>"
"2409766","2","2010-03-09 14:36:10","1","288773","2409736","<javascript><html><forms>"
"2411497","2","2010-03-09 18:25:12","1","288773","2411396","<javascript><html><iframe><focus>"
"2411618","2","2010-03-09 18:45:01","2","288773","2411564","<php>"
"14897968","2","2013-02-15 15:31:34","1","297641","14897930","<jquery><jquery-plugins>"
"14966256","2","2013-02-19 19:59:30","1","297641","14966137","<jquery>"
"14967586","2","2013-02-19 21:16:33","0","297641","14967578","<javascript><jquery><html5>"
"14968376","2","2013-02-19 22:04:09","3","297641","14968290","<javascript><jquery>"
"14986917","2","2013-02-20 18:08:40","5","297641","14986827","<javascript><jquery>"
"14987923","2","2013-02-20 19:05:28","1","297641","14987883","<javascript><jquery>"
"15118821","2","2013-02-27 17:50:22","11","297641","15067558","<jquery><jquery-animate>"
"15099817","2","2013-02-26 21:37:55","0","297641","15099781","<jquery><json>"
"15115915","2","2013-02-27 15:30:53","2","297641","15115841","<jquery>"
"15117194","2","2013-02-27 16:28:55","1","297641","15116958","<javascript><jquery>"
"15119951","2","2013-02-27 18:51:51","2","297641","15119774","<jquery><css>"
"15207014","2","2013-03-04 17:07:33","2","297641","15134381","<javascript><jquery><performance><scroll>"
"15371074","2","2013-03-12 20:06:21","1","297641","15145048","<jquery><wijmo>"
"15162273","2","2013-03-01 16:26:50","2","297641","15162009","<javascript><jquery>"
"15163609","2","2013-03-01 17:36:59","38","297641","15163570","<javascript><jquery><html>"
"15166027","2","2013-03-01 20:09:30","4","297641","15165897","<javascript><jquery><html>"
"15167218","2","2013-03-01 21:32:08","1","297641","15166947","<jquery><keydown>"
"15207401","2","2013-03-04 17:29:35","1","297641","15207355","<jquery>"
"15208932","2","2013-03-04 18:54:37","2","297641","15208665","<javascript><jquery>"
"15234135","2","2013-03-05 21:08:22","0","297641","15234036","<javascript><jquery><jquery-ui>"
"15235093","2","2013-03-05 22:07:21","7","297641","15235076","<javascript><jquery>"
"15235478","2","2013-03-05 22:34:39","1","297641","15235107","<jquery><css><animation>"
"15255046","2","2013-03-06 18:22:07","0","297641","15254903","<javascript><jquery><plugins><methods>"
"15257975","2","2013-03-06 21:02:38","0","297641","15257676","<javascript><jquery>"
"15275709","2","2013-03-07 15:54:52","1","297641","15275663","<jquery>"
"15276312","2","2013-03-07 16:21:58","1","297641","15276193","<jquery><ajax><dom><recursion>"
"15347519","2","2013-03-11 20:01:36","1","297641","15282918","<javascript><jquery><jquery-jscrollpane>"
"15342441","2","2013-03-11 15:29:44","2","297641","15305426","<javascript><jquery><json><object><loops>"
"15366218","2","2013-03-12 16:05:37","4","297641","15366180","<jquery>"
"15367298","2","2013-03-12 16:51:51","3","297641","15367216","<jquery><internet-explorer><function>"
"15367983","2","2013-03-12 17:26:18","1","297641","15367935","<javascript><jquery><jquery-ui>"
"15370339","2","2013-03-12 19:25:32","3","297641","15370294","<jquery><selector><implementation>"
"15372061","2","2013-03-12 21:02:46","1","297641","15371914","<jquery><option>"
"15388005","2","2013-03-13 14:23:39","1","297641","15387959","<jquery><html-table><tablerow>"
"15394187","2","2013-03-13 19:03:45","3","297641","15393928","<jquery><performance><jquery-selectors><code-maintainability>"
"15483497","2","2013-03-18 17:49:06","6","297641","15483463","<jquery>"
"15485240","2","2013-03-18 19:28:16","1","297641","15485000","<javascript><jquery><delay>"
"15616896","2","2013-03-25 14:02:38","1","297641","15520858","<jquery><html><css>"
"15639278","2","2013-03-26 14:14:54","1","297641","15530229","<javascript><jquery>"
"15620800","2","2013-03-25 17:11:32","2","297641","15620609","<jquery>"
"15662656","2","2013-03-27 15:25:26","5","297641","15662542","<javascript><jquery>"
"16524715","2","2013-05-13 14:37:09","1","297641","15700834","<javascript><jquery><html>"
"16197678","2","2013-04-24 16:47:03","1","297641","15939503","<jquery><jquery-ui><jquery-ui-draggable><jquery-ui-resizable>"
"16199939","2","2013-04-24 18:52:16","1","297641","16199830","<jquery><jquery-selectors>"
"16200251","2","2013-04-24 19:09:02","7","297641","16200104","<javascript><jquery><html-table>"
"16238288","2","2013-04-26 13:56:05","3","297641","16238208","<jquery>"
"16239535","2","2013-04-26 15:01:03","133","297641","16239474","<javascript><jquery><console><trace>"
"16240258","2","2013-04-26 15:38:20","0","297641","16240082","<jquery><variables>"
"16347388","2","2013-05-02 20:44:12","2","297641","16347341","<jquery><input><jquery-click-event><input-field>"
"16361826","2","2013-05-03 14:53:10","2","297641","16361791","<jquery><pointers><hover><cursor>"
"16549446","2","2013-05-14 17:38:15","44","297641","16439949","<javascript><function><closures><declaration>"
"16487724","2","2013-05-10 17:26:02","0","297641","16487616","<javascript>"
"16488670","2","2013-05-10 18:29:21","1","297641","16488498","<jquery><each>"
"16489425","2","2013-05-10 19:22:17","0","297641","16489147","<javascript><html>"
"16489506","2","2013-05-10 19:27:13","1","297641","16489460","<javascript><jquery><ajax><dom>"
"16489971","2","2013-05-10 20:01:06","0","297641","16489818","<javascript><jquery><css3>"
"16529953","2","2013-05-13 19:47:17","5","297641","16529911","<javascript>"
"16549804","2","2013-05-14 18:00:39","1","297641","16549784","<jquery>"
"16550626","2","2013-05-14 18:50:57","1","297641","16550519","<jquery><arrays><map>"
"16551178","2","2013-05-14 19:22:09","1","297641","16551123","<jquery>"
"16595134","2","2013-05-16 18:47:43","10","297641","16595121","<javascript><jquery>"
"16614213","2","2013-05-17 16:49:31","8","297641","16614162","<javascript><jquery><html><internet-explorer><dom>"
"16616898","2","2013-05-17 19:57:23","0","297641","16616786","<javascript><jquery><checkbox>"
"16697808","2","2013-05-22 17:12:23","2","297641","16697738","<javascript><jquery>"
"16698815","2","2013-05-22 18:11:40","5","297641","16698797","<jquery><html><dom><jquery-mobile>"
"16699285","2","2013-05-22 18:39:20","0","297641","16699165","<javascript><jquery><placeholder>"
"16699399","2","2013-05-22 18:45:42","3","297641","16699364","<jquery><text><append>"
"16700114","2","2013-05-22 19:29:24","6","297641","16700065","<jquery><html>"
"16737341","2","2013-05-24 14:27:04","2","297641","16737311","<jquery><show><fadeout>"
"16741279","2","2013-05-24 18:19:33","1","297641","16741233","<jquery>"
"16742713","2","2013-05-24 19:57:29","5","297641","16742678","<jquery>"
"16819589","2","2013-05-29 16:43:43","3","297641","16819519","<javascript><jquery>"
"16820473","2","2013-05-29 17:37:17","0","297641","16819721","<jquery><jquery-animate>"
"16821904","2","2013-05-29 19:03:57","4","297641","16821870","<jquery><css><html-table>"
"16863481","2","2013-05-31 18:20:54","6","297641","16863460","<jquery><css>"
"16864528","2","2013-05-31 19:29:22","1","297641","16864360","<javascript><jquery><html><css>"
"16899208","2","2013-06-03 14:32:06","1","297641","16899074","<javascript><jquery>"
"16899323","2","2013-06-03 14:37:40","1","297641","16899257","<javascript><jquery><arrays>"
"16899857","2","2013-06-03 15:03:48","6","297641","16899698","<jquery><html><wrap>"
"16900312","2","2013-06-03 15:25:59","2","297641","16900216","<jquery><html><hashtag>"
"16922064","2","2013-06-04 15:43:33","1","297641","16921931","<javascript><json>"
"16988990","2","2013-06-07 16:35:51","1","297641","16988904","<jquery><plugins><instance>"
"16989160","2","2013-06-07 16:46:37","3","297641","16989088","<jquery>"
"16989333","2","2013-06-07 16:56:35","13","297641","16989293","<javascript><jquery>"
"16989491","2","2013-06-07 17:07:50","3","297641","16989381","<javascript><jquery>"
"16992199","2","2013-06-07 20:10:26","5","297641","16991960","<jquery>"
"16992289","2","2013-06-07 20:16:33","1","297641","16992204","<jquery>"
"17196326","2","2013-06-19 16:19:51","1","297641","17195923","<jquery>"
"17237600","2","2013-06-21 14:19:59","4","297641","17237565","<php><jquery><html>"
"17237751","2","2013-06-21 14:28:21","1","297641","17237711","<javascript><jquery>"
"17238332","2","2013-06-21 14:55:48","3","297641","17238255","<javascript><jquery><html>"
"17348296","2","2013-06-27 16:20:19","3","297641","17285494","<jquery><pagination>"
"17327960","2","2013-06-26 18:40:17","1","297641","17327916","<javascript><jquery>"
"17328791","2","2013-06-26 19:28:30","2","297641","17328691","<jquery>"
"17346061","2","2013-06-27 14:35:13","1","297641","17345911","<jquery>"
"17348508","2","2013-06-27 16:30:17","10","297641","17348431","<jquery><html>"
"17348687","2","2013-06-27 16:40:16","1","297641","17348615","<jquery><html>"
"17352272","2","2013-06-27 20:08:04","1","297641","17352254","<javascript><jquery>"
"17367126","2","2013-06-28 14:30:41","3","297641","17367022","<javascript><jquery><html><dom><web>"
"17708662","2","2013-07-17 19:32:42","0","297641","17708352","<jquery><textarea><user-input><strip-tags>"
"17709146","2","2013-07-17 20:01:17","3","297641","17709087","<javascript>"
"17709458","2","2013-07-17 20:20:17","3","297641","17709368","<javascript><jquery><magento><magento-1.7>"
"17710041","2","2013-07-17 20:55:38","2","297641","17709726","<javascript><jquery><dynamic>"
"17790641","2","2013-07-22 14:49:34","1","297641","17790492","<javascript><jquery>"
"18092990","2","2013-08-07 01:03:05","9","297641","18092966","<jquery><html>"
"18109023","2","2013-08-07 16:42:09","0","297641","18108857","<javascript><jquery>"
"18133279","2","2013-08-08 18:22:01","3","297641","18133181","<javascript><jquery><css><height>"
"18134328","2","2013-08-08 19:20:53","5","297641","18134300","<jquery><ruby-on-rails>"
"18211263","2","2013-08-13 14:03:19","2","297641","18211156","<jquery><variables>"
"18234057","2","2013-08-14 14:09:06","0","297641","18233624","<javascript><jquery><checkbox><parent-child><unchecked>"
"18239462","2","2013-08-14 18:27:13","21","297641","18239387","<javascript><jquery><function>"
"18279221","2","2013-08-16 17:44:49","4","297641","18279136","<javascript><jquery><append>"
"18279497","2","2013-08-16 18:01:58","1","297641","18279417","<jquery><css>"
"18280545","2","2013-08-16 19:14:01","1","297641","18280466","<jquery><class><hover>"
"18479046","2","2013-08-28 03:42:43","5","297641","18333079","<javascript><jquery><datatables>"
"18405060","2","2013-08-23 14:16:13","1","297641","18405014","<javascript><jquery>"
"18467861","2","2013-08-27 14:11:28","1","297641","18467791","<jquery><ajax><json>"
"18536485","2","2013-08-30 15:26:00","1","297641","18536406","<jquery>"
"18584811","2","2013-09-03 05:36:42","1","297641","18584747","<jquery>"
"18614821","2","2013-09-04 13:11:20","2","297641","18614731","<jquery>"
"19711858","2","2013-10-31 16:27:45","13","297641","18986623","<jquery><dom><addclass><removeclass><toggleclass>"
"19051669","2","2013-09-27 13:11:51","4","297641","19051598","<javascript><jquery><toggleclass>"
"19388851","2","2013-10-15 18:50:57","2","297641","19388789","<javascript><jquery>"
"19432132","2","2013-10-17 16:23:30","2","297641","19431991","<jquery>"
"19507870","2","2013-10-22 02:10:08","1","297641","19434284","<javascript><jquery><html><date><usability>"
"19451832","2","2013-10-18 14:12:16","5","297641","19451769","<javascript><jquery><css><jquery-selectors>"
"19452587","2","2013-10-18 14:48:13","0","297641","19452512","<javascript><jquery><html>"
